"","Measurement Year","Measure Name","Statewide Average","Medical Group Name","Clinic Name","Clinic City","Clinic Zip Code","Denominator","Actual Rate","Expected Rate","Healthscore Rating","County","Metropolitan.Micropolitan.Statistical.Area","FIPS.County.Code","police_score","sk2014","total_covid_count21","Days.with.AQI","Good.Days","Unhealthy.Days","Max.AQI","Median.AQI","educ_pct"
"1636",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Andover","Andover",55304,409,0.4132,0.449,"Expected","Anoka","Metropolitan Statistical Area",3,52,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1637",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Apple Valley","Apple Valley",55124,534,0.5524,0.46,"Above Expected","Dakota","Metropolitan Statistical Area",37,60,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1638",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Bass Lake","Maple Grove",55311,164,0.4451,0.4549,"Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"1639",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Blaine","Blaine",55449,305,0.4131,0.4511,"Expected","Anoka","Metropolitan Statistical Area",3,65,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1640",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Brooklyn ParkÂ ","Brooklyn Park",55443,449,0.3831,0.4427,"Expected","Hennepin","Metropolitan Statistical Area",53,49,0.450817622828358,47554264,365,263,3,155,39,53.2
"1641",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Burnsville","Burnsville",55337,556,0.3489,0.4652,"Below Expected",NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA
"1642",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Chisago City","Chisago City",55013,145,0.4414,0.4552,"Expected","Chisago","Metropolitan Statistical Area",25,46,-0.142735360205844,2430798,NA,NA,NA,NA,NA,NA
"1643",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Cottage Grove","Cottage Grove",55016,324,0.4136,0.4594,"Expected","Washington","Metropolitan Statistical Area",163,60,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1644",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Eagan","Eagan",55121,517,0.4758,0.4513,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1645",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Eden Prairie","Eden Prairie",55344,251,0.5458,0.4598,"Expected",NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA
"1646",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Edina","Edina",55435,281,0.3238,0.4665,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"1647",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Elk River","Elk River",55330,539,0.4917,0.4568,"Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"1648",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Fridley","Fridley",55432,368,0.4293,0.447,"Expected","Anoka","Metropolitan Statistical Area",3,53,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1649",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Highland Park","St. Paul",55116,340,0.4,0.4393,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1650",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Hugo","Hugo",55038,93,0.3763,0.4531,"Expected","Washington","Metropolitan Statistical Area",163,50,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1651",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Lakeville","Lakeville",55044,168,0.5179,0.4547,"Expected","Dakota","Metropolitan Statistical Area",37,64,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1652",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Maplewood","Maplewood",55109,312,0.25,0.4385,"Below Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"1653",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic New Brighton","New Brighton",55112,197,0.335,0.4386,"Below Expected","Ramsey","Metropolitan Statistical Area",123,53,0.671280159383919,19903324,365,295,0,148,30,44.5
"1654",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic North Branch","North Branch",55056,408,0.4779,0.4495,"Expected","Chisago","Metropolitan Statistical Area",25,49,-0.142735360205844,2430798,NA,NA,NA,NA,NA,NA
"1655",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Oakdale","Oakdale",55128,376,0.3404,0.4476,"Below Expected","Washington","Metropolitan Statistical Area",163,64,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1656",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Oxboro","Bloomington",55420,295,0.3254,0.4558,"Below Expected","Hennepin","Metropolitan Statistical Area",53,53,0.450817622828358,47554264,365,263,3,155,39,53.2
"1657",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Princeton","Princeton",55371,465,0.3462,0.4491,"Below Expected","Mille Lacs","Metropolitan Statistical Area",95,46,1.23444888257232,1220376,245,232,0,71,36,NA
"1658",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Prior Lake","Prior Lake",55372,226,0.4381,0.4651,"Expected","Scott","Metropolitan Statistical Area",139,57,-0.499573760720454,6622973,351,291,0,98,37,45.3
"1659",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Rice Street","St. Paul",55117,320,0.3344,0.4136,"Below Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1660",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Riverside","Minneapolis",55414,116,0.3276,0.4136,"Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"1661",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Rogers","Rogers",55374,147,0.381,0.4434,"Expected","Hennepin","Metropolitan Statistical Area",53,59,0.450817622828358,47554264,365,263,3,155,39,53.2
"1662",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Roselawn","St. Paul",55117,375,0.3547,0.422,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1663",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Rosemount","Rosemount",55068,152,0.5066,0.4673,"Expected","Dakota","Metropolitan Statistical Area",37,51,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1664",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Tamarack","Woodbury",55125,287,0.3345,0.4424,"Below Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1665",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Uptown","Minneapolis",55416,317,0.5142,0.4317,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"1666",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Vadnais Heights","Vadnais Heights",55127,319,0.2947,0.4615,"Below Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"1667",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Woodwinds","Woodbury",55125,268,0.2201,0.4533,"Below Expected","Washington","Metropolitan Statistical Area",163,65,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1668",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinic Wyoming","Wyoming",55092,682,0.4677,0.4507,"Expected","Chisago","Metropolitan Statistical Area",25,58,-0.142735360205844,2430798,NA,NA,NA,NA,NA,NA
"1669",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health Fairview Clinics and Surgery Center - Maple Grove","Maple Grove",55369,267,0.3408,0.4489,"Below Expected","Hennepin","Metropolitan Statistical Area",53,62,0.450817622828358,47554264,365,263,3,155,39,53.2
"1670",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health FairviewÂ Clinic Midway","St. Paul",55104,106,0.283,0.4709,"Below Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1671",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Health Services","M Health FairviewÂ Clinic Stillwater","Stillwater",55082,152,0.4013,0.456,"Expected","Washington","Metropolitan Statistical Area",163,54,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1672",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Hibbing","Hibbing",55746,430,0.5465,0.4248,"Above Expected","Saint Louis",NA,NA,54,NA,NA,365,308,2,157,35,NA
"1673",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Mountain Iron","Mt. Iron",55768,158,0.4937,0.4348,"Expected","Saint Louis",NA,NA,NA,NA,NA,365,308,2,157,35,NA
"1674",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Fairview Mesaba Clinics","Range Regional Health Services dba Fairview Mesaba Clinic - Nashwauk","Nashwauk",55769,62,0.4194,0.4198,"Expected","Itasca","Micropolitan Statistical Area",61,44,0.710850358252866,1752381,NA,NA,NA,NA,NA,NA
"1675",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"France Avenue Family Physicians - Minnesota Healthcare Network","France Avenue Family Physicians","Edina",55435,108,0.2315,0.4612,"Below Expected","Hennepin","Metropolitan Statistical Area",53,57,0.450817622828358,47554264,365,263,3,155,39,53.2
"1676",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Glencoe Regional Health Services","Glencoe Regional Health Services - Glencoe","Glencoe",55336,177,0.4407,0.4512,"Expected","Mcleod",NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
"1677",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Glencoe Regional Health Services","Glencoe Regional Health Services - Lester Prairie","Lester Prairie",55354,71,0.493,0.4725,"Expected","Mcleod",NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA
"1678",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Glencoe Regional Health Services","Glencoe Regional Health Services - Stewart","Stewart",55385,40,0.425,0.461,"Expected","Mcleod",NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
"1679",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Glenwood Medical Center","Glenwood Medical Center","Glenwood",56334,71,0.1408,0.4487,"Below Expected","Pope",NA,NA,48,NA,452049,NA,NA,NA,NA,NA,NA
"1680",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Grand Itasca Clinic","Grand Itasca Clinic","Grand Rapids",55744,436,0.4518,0.4286,"Expected","Itasca","Micropolitan Statistical Area",61,48,0.710850358252866,1752381,NA,NA,NA,NA,NA,NA
"1681",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Gundersen Health System","Gundersen Health System - La Crescent Clinic","La Crescent",55947,117,0.4615,0.4602,"Expected","Houston","Metropolitan Statistical Area",55,54,1.30087028781663,697421,NA,NA,NA,NA,NA,NA
"1682",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Gundersen Health System","Gundersen Health System - Spring Grove Clinic","Spring Grove",55974,43,0.4419,0.4512,"Expected","Houston","Metropolitan Statistical Area",55,50,1.30087028781663,697421,NA,NA,NA,NA,NA,NA
"1683",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"Gundersen Health System","Gundersen St. Elizabeth's Wabasha Clinic","Wabasha",55981,75,0.24,0.4478,"Below Expected","Wabasha","Metropolitan Statistical Area",157,43,1.40827511331805,866219,NA,NA,NA,NA,NA,NA
"1684",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Andover","Andover",55304,149,0.4966,0.4675,"Expected","Anoka","Metropolitan Statistical Area",3,52,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1685",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Anoka","Anoka",55303,289,0.5709,0.4572,"Above Expected","Anoka","Metropolitan Statistical Area",3,54,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1686",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Apple Valley","Apple Valley",55124,130,0.4769,0.4529,"Expected","Dakota","Metropolitan Statistical Area",37,60,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1687",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Arden Hills","Arden Hills",55112,295,0.5661,0.4387,"Above Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"1688",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Bloomington","Bloomington",55420,148,0.5608,0.4398,"Above Expected","Hennepin","Metropolitan Statistical Area",53,53,0.450817622828358,47554264,365,263,3,155,39,53.2
"1689",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Brooklyn Center","Brooklyn Center",55429,151,0.4305,0.4321,"Expected","Hennepin","Metropolitan Statistical Area",53,47,0.450817622828358,47554264,365,263,3,155,39,53.2
"1690",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Como","St. Paul",55108,357,0.535,0.4289,"Above Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1691",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Coon Rapids","Coon Rapids",55433,123,0.6016,0.4545,"Above Expected","Anoka","Metropolitan Statistical Area",3,59,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1692",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Ctr for Internatl Hlth","St. Paul",55104,48,0.5208,0.4354,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1693",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Curve Crest Clinic","Stillwater",55082,729,0.5405,0.4663,"Above Expected","Washington","Metropolitan Statistical Area",163,54,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1694",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Eagan","Eagan",55122,110,0.5273,0.438,"Expected","Dakota","Metropolitan Statistical Area",37,63,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1695",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Elk River","Elk River",55330,184,0.5543,0.4591,"Expected","Sherburne","Metropolitan Statistical Area",141,57,-0.303842598457984,4589038,NA,NA,NA,NA,NA,25.8
"1696",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Hugo","Hugo",55038,45,0.6444,0.4443,"Expected","Washington","Metropolitan Statistical Area",163,50,-0.291123605964394,10461619,227,205,0,119,35,48.8
"1697",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Inver Grove Behav Hlth","Inver Grove Heights",55077,148,0.5405,0.4512,"Expected","Dakota","Metropolitan Statistical Area",37,65,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1698",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Inver Grove Heights","Inver Grove Heights",55077,122,0.5656,0.4361,"Expected","Dakota","Metropolitan Statistical Area",37,65,-0.279111224164893,17626295,365,303,2,155,30,43.6
"1699",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Lino Lakes","Lino Lakes",55014,128,0.5938,0.4628,"Above Expected","Anoka","Metropolitan Statistical Area",3,46,-0.566701776658845,16326872,365,280,2,159,39,32.3
"1700",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Maplewood","Maplewood",55109,338,0.5621,0.4294,"Above Expected","Ramsey","Metropolitan Statistical Area",123,54,0.671280159383919,19903324,365,295,0,148,30,44.5
"1701",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Midway","St. Paul",55104,137,0.4015,0.4148,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1702",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Nokomis","Minneapolis",55407,150,0.5667,0.4289,"Above Expected","Hennepin","Metropolitan Statistical Area",53,34,0.450817622828358,47554264,365,263,3,155,39,53.2
"1703",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Regions BH Arden Hills","Arden Hills",55112,208,0.5048,0.4357,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"1704",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Regions BH Woodbury","Lake Elmo",55112,214,0.5374,0.4487,"Expected","Ramsey","Metropolitan Statistical Area",123,52,0.671280159383919,19903324,365,295,0,148,30,44.5
"1705",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Roseville","Roseville",55113,137,0.5985,0.4413,"Above Expected","Ramsey","Metropolitan Statistical Area",123,47,0.671280159383919,19903324,365,295,0,148,30,44.5
"1706",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - Somerset Clinic","Somerset",54025,84,0.6071,0.4522,"Expected",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - St Paul","St. Paul",55107,367,0.4796,0.4167,"Expected","Ramsey","Metropolitan Statistical Area",123,51,0.671280159383919,19903324,365,295,0,148,30,44.5
"1708",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - West","St. Louis Park",55416,152,0.5263,0.4327,"Expected","Hennepin","Metropolitan Statistical Area",53,58,0.450817622828358,47554264,365,263,3,155,39,53.2
"1709",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - West Behav Hlth","Saint Louis Park",55416,223,0.5516,0.4385,"Above Expected","Hennepin","Metropolitan Statistical Area",53,NA,0.450817622828358,47554264,365,263,3,155,39,53.2
"1710",2021,"PHQ-9 Follow-up Rate at 12 Months Adult",0.4393,"HealthPartners Clinics","HealthPartners - White Bear Lake","White Bear Lake",55110,147,0.585,0.4514,"Above Expected","Ramsey","Metropolitan Statistical Area",123,60,0.671280159383919,19903324,365,295,0,148,30,44.5
