"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,11777,Suffolk,(631) 473-1320,97,2,1,98,91,7,2,95,89,9,2,95,89,10,1,95,,1752,486,28,01/01/2021,12/31/2021
330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,Nassau,(718) 470-7000,96,3,1,97,89,9,2,94,84,14,2,94,81,17,2,93,,1599,315,20,01/01/2021,12/31/2021
330198,MOUNT SINAI SOUTH NASSAU,ONE HEALTHY WAY,OCEANSIDE,NY,11572,Nassau,(516) 632-3000,95,4,1,97,89,9,2,94,82,15,3,93,79,18,3,91,,3359,783,23,01/01/2021,12/31/2021
330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,NY,10016,New York,(212) 263-7300,97,3,0,98,91,7,2,94,88,10,2,95,87,11,2,94,,4695,942,20,01/01/2021,12/31/2021
330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,13440,Oneida,(315) 338-7000,93,6,1,96,88,10,2,93,71,24,5,89,69,29,2,88,,1589,405,26,01/01/2021,12/31/2021
330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,13126,Oswego,(315) 349-5511,96,3,1,98,87,11,2,92,81,14,5,92,75,24,1,91,,1659,447,29,01/01/2021,12/31/2021
330223,MASSENA HOSPITAL INC,1 HOSPITAL DRIVE,MASSENA,NY,13662,Saint Lawrence,(315) 764-1711,,,,,,,,,,,,,,,,,4,,,,,
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,Monroe,(585) 723-7000,97,3,0,98,90,9,1,94,79,18,3,92,79,20,1,92,,1720,393,23,01/01/2021,12/31/2021
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,Cayuga,(315) 255-7011,96,4,0,98,90,8,2,94,76,21,3,91,67,30,3,88,,4238,1141,27,01/01/2021,12/31/2021
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111 CLARA BARTON STREET,DANSVILLE,NY,14437,Livingston,(585) 335-6001,97,3,0,98,91,8,1,95,86,13,1,94,82,17,1,93,,1235,439,36,01/01/2021,12/31/2021
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,Westchester,(914) 366-3000,97,2,1,98,91,7,2,95,88,11,1,95,87,12,1,95,,2016,472,24,01/01/2021,12/31/2021
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,Ontario,(315) 462-9561,96,4,0,98,87,9,4,92,82,13,5,93,83,14,3,93,,1709,418,24,01/01/2021,12/31/2021
330270,HOSPITAL FOR SPECIAL SURGERY,535 EAST 70TH STREET,NEW YORK,NY,10021,New York,(212) 606-1000,98,2,0,99,93,6,1,96,94,5,1,97,95,4,1,98,,4966,1304,26,01/01/2021,12/31/2021
330276,NATHAN LITTAUER HOSPITAL,99 EAST STATE ST,GLOVERSVILLE,NY,12078,Fulton,(518) 725-8621,97,3,0,98,90,7,3,94,83,16,1,94,75,24,1,91,,2074,574,28,01/01/2021,12/31/2021
330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,NY,14642,Monroe,(585) 275-2121,98,2,0,99,92,7,1,96,89,9,2,95,88,10,2,95,,5706,1401,25,01/01/2021,12/31/2021
330304,WHITE PLAINS HOSPITAL CENTER,41 EAST POST R0AD,WHITE PLAINS,NY,10601,Westchester,(914) 681-0600,97,3,0,99,93,5,2,95,91,8,1,96,90,8,2,96,,6911,1683,24,01/01/2021,12/31/2021
330307,CAYUGA MEDICAL CENTER AT ITHACA,101 DATES DRIVE,ITHACA,NY,14850,Tompkins,(607) 274-4401,97,3,0,98,92,7,1,95,85,13,2,94,82,17,1,94,,1203,338,28,01/01/2021,12/31/2021
330331,PLAINVIEW HOSPITAL,888 OLD COUNTRY ROAD,PLAINVIEW,NY,11803,Nassau,(516) 719-3000,98,2,0,99,92,7,1,95,84,14,2,94,79,18,3,92,,1241,283,23,01/01/2021,12/31/2021
330386,GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK),68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,Sullivan,(845) 794-3300,97,3,0,98,89,7,4,93,80,18,2,92,69,29,2,89,,1666,382,23,01/01/2021,12/31/2021
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,Suffolk,(631) 444-4000,96,3,1,98,90,8,2,94,86,12,2,94,83,15,2,93,,12252,3147,26,01/01/2021,12/31/2021
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,Queens,(718) 869-7000,95,4,1,97,91,6,3,94,77,17,6,92,63,31,6,84,,927,140,15,01/01/2021,12/31/2021
331305,O'CONNOR HOSPITAL,460 ANDES ROAD,DELHI,NY,13753,Delaware,(607) 746-0300,98,2,0,99,97,3,0,99,88,11,1,95,88,11,1,95,,386,106,27,01/01/2021,12/31/2021
331311,LITTLE FALLS HOSPITAL,140 BURWELL STREET,LITTLE FALLS,NY,13365,Herkimer,(315) 823-5261,98,2,0,99,94,5,1,96,91,7,2,96,87,11,2,94,,975,316,33,01/01/2021,12/31/2021
331317,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,13367,Lewis,(315) 376-5200,97,3,0,98,90,8,2,94,81,15,4,92,72,25,3,89,,1180,380,32,01/01/2021,12/31/2021
331320,COBLESKILL REGIONAL HOSPITAL,178 GRANDVIEW DRIVE,COBLESKILL,NY,12043,Schoharie,(518) 254-3456,98,2,0,99,94,5,1,97,86,13,1,94,80,19,1,93,,649,193,30,01/01/2021,12/31/2021
340004,HIGH POINT REGIONAL HEALTH SYSTEM,601 N ELM ST,HIGH POINT,NC,27261,Guilford,(336) 878-6000,,,,,,,,,,,,,,,,,4,,,,,
340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,GOLDSBORO,NC,27534,Wayne,(919) 736-1110,96,4,0,98,93,6,1,96,85,12,3,94,77,20,3,91,,3699,920,25,01/01/2021,12/31/2021
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,800 N JUSTICE ST,HENDERSONVILLE,NC,28791,Henderson,(828) 696-1000,97,3,0,98,93,6,1,96,87,11,2,94,85,13,2,94,,8900,2955,33,01/01/2021,12/31/2021
340024,SAMPSON REGIONAL MEDICAL CENTER,607 BEAMAN ST,CLINTON,NC,28328,Sampson,(910) 592-8511,96,4,0,98,92,6,2,95,80,19,1,93,69,29,2,89,,1696,406,24,01/01/2021,12/31/2021
340027,UNC LENOIR HEALTH CARE,100 AIRPORT RD,KINSTON,NC,28501,Lenoir,(252) 522-7000,97,3,0,98,92,7,1,95,84,15,1,94,77,21,2,92,,1428,335,23,01/01/2021,12/31/2021
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,Durham,(919) 684-8111,98,2,0,99,94,5,1,97,92,7,1,96,91,7,2,96,,2320,627,27,01/01/2021,12/31/2021
340041,CALDWELL MEMORIAL HOSPITAL,321 MULBERRY ST SW,LENOIR,NC,28645,Caldwell,(828) 757-5100,96,4,0,98,91,7,2,94,87,10,3,94,83,15,2,94,,2890,541,19,01/01/2021,12/31/2021
340042,ONSLOW MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,JACKSONVILLE,NC,28540,Onslow,(910) 577-2345,98,2,0,99,94,5,1,97,88,10,2,95,82,16,2,93,,3233,761,24,01/01/2021,12/31/2021
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,Forsyth,(336) 716-2011,,,,,,,,,,,,,,,,,4,,,,,
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,300 W 27 ST,LUMBERTON,NC,28359,Robeson,(910) 671-5000,96,3,1,97,91,7,2,94,77,17,6,91,70,27,3,88,,2196,311,14,01/01/2021,12/31/2021
340051,WATAUGA MEDICAL CENTER,336 DEERFIELD ROAD,BOONE,NC,28607,Watauga,(828) 263-1211,97,3,0,99,93,6,1,96,86,12,2,94,83,16,1,94,,2492,786,33,01/01/2021,12/31/2021
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,101 MANNING DRIVE,CHAPEL HILL,NC,27514,Orange,(919) 966-4141,96,4,0,98,93,6,1,96,89,9,2,95,90,8,2,96,,7552,1591,21,01/01/2021,12/31/2021
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,Wilkes,(336) 651-8100,,,,,,,,,,,,,,,,,4,,,,,
340071,BETSY JOHNSON REGIONAL HOSPITAL,800 TILGHMAN DR,DUNN,NC,28334,Harnett,(910) 892-7161,96,4,0,98,91,7,2,95,83,14,3,93,69,29,2,89,,1547,360,23,01/01/2021,12/31/2021
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,Wake,(919) 954-3000,97,3,0,98,92,7,1,95,89,8,3,95,88,10,2,95,,1334,410,31,01/01/2021,12/31/2021
340090,JOHNSTON HEALTH,509 BRIGHT LEAF BLVD,SMITHFIELD,NC,27577,Johnston,(919) 934-8171,97,3,0,98,92,7,1,95,88,10,2,94,84,14,2,94,,7719,1750,23,01/01/2021,12/31/2021
340096,LEXINGTON MEMORIAL HOSPITAL INC,250 HOSPITAL DRIVE,LEXINGTON,NC,27293,Davidson,(336) 248-5161,,,,,,,,,,,,,,,,,4,,,,,
340114,REX HOSPITAL,4420 LAKE BOONE TRAIL,RALEIGH,NC,27607,Wake,(919) 784-3100,97,3,0,98,92,7,1,95,89,10,1,95,89,10,1,96,,11400,3453,30,01/01/2021,12/31/2021
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,Moore,(910) 715-1000,97,3,0,98,91,7,2,95,90,8,2,95,88,10,2,95,,7076,1839,26,01/01/2021,12/31/2021
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,Randolph,(336) 625-5151,97,3,0,98,92,6,2,95,86,12,2,94,76,21,3,90,,2218,512,23,01/01/2021,12/31/2021
340131,CAROLINA EAST MEDICAL CENTER,2000 NEUSE BLVD,NEW BERN,NC,28560,Craven,(252) 633-8640,97,3,0,98,91,7,2,95,89,9,2,95,87,11,2,95,,2149,744,35,01/01/2021,12/31/2021
340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST,WILMINGTON,NC,28402,New Hanover,(910) 343-7000,97,2,1,98,92,6,2,95,93,6,1,97,92,7,1,97,,1852,354,19,01/01/2021,12/31/2021
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,Catawba,(828) 326-3809,97,3,0,98,92,7,1,95,90,8,2,95,86,12,2,94,,3657,1006,30,01/01/2021,12/31/2021
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,Nash,(252) 443-8000,96,3,1,98,90,8,2,94,83,14,3,93,79,19,2,92,,2562,672,26,01/01/2021,12/31/2021
340155,DUKE REGIONAL HOSPITAL,3643 N ROXBORO STREET,DURHAM,NC,27704,Durham,(919) 470-4000,97,3,0,99,92,7,1,96,88,11,1,95,88,11,1,95,,1580,414,26,01/01/2021,12/31/2021
340187,DAVIE MEDICAL CENTER,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,Davie,(336) 751-8100,,,,,,,,,,,,,,,,,4,,,,,
341307,PENDER MEMORIAL HOSPITAL,507 E FREMONT ST,BURGAW,NC,28425,Pender,(910) 300-4004,96,3,1,98,89,8,3,93,84,14,2,93,84,15,1,94,,1604,354,22,01/01/2021,12/31/2021
341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,434 HOSPITAL DRIVE,LINVILLE,NC,28646,Watauga,(828) 737-7000,99,1,0,99,97,3,0,99,91,9,0,96,91,9,0,97,,407,137,34,01/01/2021,12/31/2021
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,Ward,(701) 857-5000,96,4,0,98,92,7,1,95,77,20,3,91,68,31,1,89,,3051,844,28,01/01/2021,12/31/2021
350019,ALTRU HOSPITAL,1200 S COLUMBIA RD,GRAND FORKS,ND,58201,Grand Forks,(701) 780-5000,97,3,0,99,91,7,2,95,81,16,3,92,76,22,2,91,,6641,1882,28,01/01/2021,12/31/2021
360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",234 GOODMAN STREET,CINCINNATI,OH,45219,Hamilton,(513) 584-1000,96,3,1,98,92,7,1,95,81,15,4,93,79,18,3,91,,1941,308,18,01/01/2021,12/31/2021
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,Franklin,(614) 566-4210,97,2,1,98,91,7,2,95,90,8,2,94,88,10,2,94,,1649,426,26,01/01/2021,12/31/2021
360008,SOUTHERN OHIO MEDICAL CENTER,1805 27TH STREET,PORTSMOUTH,OH,45662,Scioto,(740) 356-5788,98,2,0,99,92,7,1,95,88,10,2,95,81,17,2,93,,3262,567,20,01/01/2021,12/31/2021
360009,LIMA MEMORIAL HEALTH SYSTEM,1001 BELLEFONTAINE AVENUE,LIMA,OH,45804,Allen,(419) 226-3335,94,5,1,97,89,8,3,93,80,16,4,92,75,22,3,90,,2946,630,21,01/01/2021,12/31/2021
360011,MARION GENERAL HOSPITAL,1000 MCKINLEY PARK DRIVE,MARION,OH,43302,Marion,(740) 383-8400,97,2,1,98,91,7,2,95,87,11,2,94,83,16,1,93,,1719,449,26,01/01/2021,12/31/2021
360013,WILSON MEMORIAL HOSPITAL,915 WEST MICHIGAN STREET,SIDNEY,OH,45365,Shelby,(937) 498-5405,97,3,0,98,90,9,1,94,81,17,2,93,71,28,1,90,,1519,400,26,01/01/2021,12/31/2021
360014,OHIOHEALTH O'BLENESS HOSPITAL,55 HOSPITAL DRIVE,ATHENS,OH,45701,Athens,(740) 593-5551,97,2,1,98,94,5,1,96,85,12,3,93,80,18,2,92,,1586,354,22,01/01/2021,12/31/2021
360017,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,Franklin,(614) 566-8598,98,2,0,99,91,7,2,95,89,9,2,95,87,11,2,95,,7171,1516,21,01/01/2021,12/31/2021
360020,SUMMA HEALTH SYSTEM,525 EAST MARKET STREET,AKRON,OH,44309,Summit,(330) 375-3000,97,3,0,98,92,7,1,95,88,10,2,95,84,14,2,93,,8658,1883,22,01/01/2021,12/31/2021
360029,WOOD COUNTY HOSPITAL,950 WEST WOOSTER STREET,BOWLING GREEN,OH,43402,Wood,(419) 354-8900,98,2,0,99,92,7,1,95,85,13,2,93,78,20,2,91,,1699,524,31,01/01/2021,12/31/2021
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,Wayne,(330) 263-8100,98,2,0,99,92,7,1,95,93,6,1,96,88,11,1,95,,1035,345,33,01/01/2021,12/31/2021
360039,GENESIS HOSPITAL,2951 MAPLE AVENUE,ZANESVILLE,OH,43701,Muskingum,(740) 454-4000,98,1,1,99,93,5,2,95,89,10,1,95,88,11,1,96,,3692,704,20,01/01/2021,12/31/2021
360040,KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,MOUNT VERNON,OH,43050,Knox,(740) 393-9000,98,2,0,99,90,8,2,94,84,14,2,93,75,23,2,91,,2720,653,24,01/01/2021,12/31/2021
360044,WAYNE HOSPITAL,835 SWEITZER STREET,GREENVILLE,OH,45331,Darke,(937) 569-6722,97,3,0,98,92,7,1,95,86,12,2,93,75,24,1,91,,1352,454,34,01/01/2021,12/31/2021
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,110 NORTH POPLAR STREET,OXFORD,OH,45056,Butler,(513) 524-5640,98,2,0,99,90,9,1,94,86,12,2,94,78,21,1,92,,1703,535,31,01/01/2021,12/31/2021
360054,HOLZER MEDICAL CENTER,100 JACKSON PIKE,GALLIPOLIS,OH,45631,Gallia,(740) 446-5000,98,2,0,99,94,5,1,97,90,8,2,95,86,13,1,95,,1737,418,24,01/01/2021,12/31/2021
360065,FISHER-TITUS HOSPITAL,272 BENEDICT AVENUE,NORWALK,OH,44857,Huron,(419) 668-8101,97,3,0,98,93,6,1,96,88,11,1,95,82,17,1,94,,1309,360,28,01/01/2021,12/31/2021
360068,PROMEDICA TOLEDO HOSPITAL,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,Lucas,(419) 291-4000,97,3,0,98,90,8,2,94,89,9,2,95,85,13,2,94,,8556,2678,31,01/01/2021,12/31/2021
360070,MERCY MEDICAL CENTER,1320 MERCY DRIVE NW,CANTON,OH,44708,Stark,(330) 489-1000,97,3,0,98,91,7,2,94,85,12,3,94,82,15,3,92,,1465,425,29,01/01/2021,12/31/2021
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,Fairfield,(740) 687-8489,97,3,0,98,90,8,2,94,89,10,1,95,85,14,1,94,,3605,977,27,01/01/2021,12/31/2021
360079,KETTERING MEDICAL CENTER,3535 SOUTHERN BOULEVARD,KETTERING,OH,45429,Montgomery,(937) 298-4311,97,3,0,98,90,8,2,94,88,10,2,95,89,10,1,96,,2216,592,27,01/01/2021,12/31/2021
360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,Franklin,(614) 293-9700,96,3,1,98,91,7,2,95,86,11,3,94,86,12,2,94,,13274,2644,20,01/01/2021,12/31/2021
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,Lucas,(419) 893-5901,,,,,,,,,,,,,,,,,4,,,,,
360092,MEMORIAL HOSPITAL,500 LONDON AVENUE,MARYSVILLE,OH,43040,Union,(937) 578-2289,98,2,0,99,91,8,1,95,91,8,1,96,87,12,1,95,,3999,978,25,01/01/2021,12/31/2021
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,Sandusky,(419) 483-4040,97,3,0,98,90,8,2,94,87,12,1,94,79,20,1,93,,1479,439,30,01/01/2021,12/31/2021
360118,OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,MANSFIELD,OH,44903,Richland,(419) 526-8000,97,3,0,99,90,8,2,94,83,15,2,94,82,16,2,93,,1548,438,28,01/01/2021,12/31/2021
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,Stark,(330) 596-7018,97,3,0,99,92,6,2,95,87,11,2,94,81,18,1,93,,1719,488,29,01/01/2021,12/31/2021
360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,630 EATON AVENUE,HAMILTON,OH,45013,Butler,(513) 867-2000,98,2,0,99,90,8,2,94,86,13,1,94,83,16,1,94,,2744,576,21,01/01/2021,12/31/2021
360133,KETTERING HEALTH DAYTON,405 GRAND AVENUE,DAYTON,OH,45405,Montgomery,(937) 723-3410,96,4,0,98,90,8,2,94,85,12,3,93,84,14,2,94,,3918,849,22,01/01/2021,12/31/2021
360134,GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,CINCINNATI,OH,45220,Hamilton,(513) 862-9003,97,3,0,98,92,7,1,95,88,9,3,94,87,11,2,95,,4434,1182,27,01/01/2021,12/31/2021
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,Summit,(330) 971-7000,,,,,,,,,,,,,,,,,4,,,,,
360152,DOCTORS HOSPITAL,5100 WEST BROAD STREET,COLUMBUS,OH,43228,Franklin,(614) 544-1000,94,5,1,96,89,8,3,93,78,16,6,91,74,22,4,89,,2688,437,16,01/01/2021,12/31/2021
360155,SOUTHWEST GENERAL HEALTH CENTER,18697 BAGLEY ROAD,MIDDLEBURG HEIGHTS,OH,44130,Cuyahoga,(440) 816-8000,98,2,0,99,91,7,2,94,92,7,1,96,89,10,1,96,,4188,1469,35,01/01/2021,12/31/2021
360156,MEMORIAL HOSPITAL,715 SOUTH TAFT AVENUE,FREMONT,OH,43420,Sandusky,(419) 334-6617,96,4,0,98,91,7,2,94,86,12,2,93,73,26,1,90,,1126,405,36,01/01/2021,12/31/2021
360159,ADENA REGIONAL MEDICAL CENTER,272 HOSPITAL ROAD,CHILLICOTHE,OH,45601,Ross,(740) 779-7500,96,4,0,98,91,7,2,95,84,13,3,93,76,22,2,91,,5611,1119,20,01/01/2021,12/31/2021
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,Pickaway,(740) 420-8020,97,3,0,98,91,8,1,95,83,14,3,93,79,19,2,92,,1591,372,23,01/01/2021,12/31/2021
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,Hamilton,(513) 865-5544,98,2,0,99,91,8,1,95,89,9,2,95,87,10,3,94,,2415,618,26,01/01/2021,12/31/2021
360189,MADISON HEALTH,210 NORTH MAIN STREET,LONDON,OH,43140,Madison,(740) 845-7000,93,6,1,96,89,10,1,95,74,22,4,92,77,19,4,90,3,428,86,20,01/01/2021,12/31/2021
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,Guernsey,(740) 439-8000,97,3,0,99,92,7,1,96,83,15,2,93,74,24,2,90,,1117,334,30,01/01/2021,12/31/2021
360210,GRADY MEMORIAL HOSPITAL,561 WEST CENTRAL AVENUE,DELAWARE,OH,43015,Delaware,(740) 368-5145,98,2,0,99,90,8,2,94,86,12,2,94,79,19,2,92,,2157,566,26,01/01/2021,12/31/2021
360218,LICKING MEMORIAL HOSPITAL,1320 WEST MAIN STREET,NEWARK,OH,43055,Licking,(220) 564-4000,,,,,,,,,,,,,,,,,4,,,,,
360239,KETTERING HEALTH MIAMISBURG,4000 MIAMISBURG-CENTERVILLE ROAD,MIAMISBURG,OH,45342,Montgomery,(937) 384-8760,98,2,0,99,90,8,2,94,91,7,2,95,86,12,2,94,,2686,723,27,01/01/2021,12/31/2021
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,98,2,0,99,93,6,1,96,91,7,2,96,93,6,1,97,,3661,995,27,01/01/2021,12/31/2021
360259,BAY PARK COMMUNITY HOSPITAL,2801 BAY PARK DRIVE,OREGON,OH,43616,Lucas,(419) 690-7700,97,3,0,98,89,9,2,94,84,14,2,93,80,18,2,92,,1491,462,31,01/01/2021,12/31/2021
360348,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,Franklin,(614) 544-8694,99,1,0,99,92,7,1,95,92,7,1,96,91,8,1,96,,1745,480,28,01/01/2021,12/31/2021
360354,WEST CHESTER HOSPITAL,7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,Butler,(513) 298-7701,98,2,0,99,90,8,2,94,88,9,3,95,88,10,2,95,,2662,548,21,01/01/2021,12/31/2021
360355,OHIO VALLEY SURGICAL HOSPITAL,100 WEST MAIN STREET,SPRINGFIELD,OH,45502,Clark,(937) 521-3900,97,3,0,99,92,6,2,95,93,6,1,96,92,7,1,97,,1231,458,37,01/01/2021,12/31/2021
360360,SOIN MEDICAL CENTER,3535 PENTAGON PARK BLVD,BEAVER CREEK,OH,45431,Greene,(937) 702-4000,98,2,0,99,91,8,1,95,91,8,1,96,89,9,2,95,,4749,1130,24,01/01/2021,12/31/2021
360368,KETTERING HEALTH TROY,600 WEST MAIN STREET,TROY,OH,45373,Miami,(937) 980-7000,97,2,1,98,91,7,2,94,90,8,2,95,90,8,2,96,,2076,553,27,01/01/2021,12/31/2021
361304,GREENFIELD AREA MEDICAL CENTER,550 MIRABEAU STREET,GREENFIELD,OH,45123,Highland,(937) 981-9400,99,1,0,99,92,8,0,96,89,11,0,95,79,21,0,93,3,192,37,19,01/01/2021,12/31/2021
361315,HARDIN MEMORIAL HOSPITAL,921 EAST FRANKLIN STREET,KENTON,OH,43326,Hardin,(419) 673-0761,99,1,0,99,93,6,1,96,82,16,2,93,76,21,3,90,,545,126,23,01/01/2021,12/31/2021
361318,FOSTORIA COMMUNITY HOSPITAL,501 VAN BUREN STREET,FOSTORIA,OH,44830,Seneca,(419) 435-7734,98,2,0,99,91,7,2,95,86,13,1,94,79,19,2,92,,1139,306,27,01/01/2021,12/31/2021
361324,OHIOHEALTH SHELBY HOSPITAL,199 WEST MAIN STREET,SHELBY,OH,44875,Richland,(419) 342-5015,98,2,0,99,94,5,1,97,92,6,2,95,83,15,2,94,,704,231,33,01/01/2021,12/31/2021
361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,Defiance,(419) 783-6955,97,3,0,98,91,8,1,95,86,12,2,94,82,17,1,94,,1559,502,32,01/01/2021,12/31/2021
361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664N,LOGAN,OH,43138,Hocking,(740) 380-8227,98,1,1,99,91,8,1,95,90,10,0,96,81,17,2,93,3,356,78,22,01/01/2021,12/31/2021
361334,ADENA PIKE MEDICAL CENTER,100 DAWN LANE,WAVERLY,OH,45690,Pike,(740) 947-2186,98,2,0,99,97,3,0,98,80,18,2,93,82,17,1,93,,500,109,22,01/01/2021,12/31/2021
370004,INTEGRIS MIAMI HOSPITAL,200 SECOND AVENUE SOUTHWEST,MIAMI,OK,74355,Ottawa,(918) 542-6611,98,2,0,99,94,5,1,97,87,11,2,94,78,21,1,92,,1577,425,27,01/01/2021,12/31/2021
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,600 SOUTH MONROE,ENID,OK,73701,Garfield,(580) 233-2300,97,3,0,99,93,6,1,96,89,8,3,94,85,13,2,94,,1606,335,21,01/01/2021,12/31/2021
370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1200 EAST PECAN ST,ALTUS,OK,73521,Jackson,(580) 379-5500,96,4,0,98,91,8,1,95,83,15,2,93,76,20,4,90,,1612,319,20,01/01/2021,12/31/2021
