Fiscal Year,Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score,MORT-30-COPD Achievement Threshold,MORT-30-COPD Benchmark,MORT-30-COPD Baseline Rate,MORT-30-COPD Performance Rate,MORT-30-COPD Achievement Points,MORT-30-COPD Improvement Points,MORT-30-COPD Measure Score,MORT-30-CABG Achievement Threshold,MORT-30-CABG Benchmark,MORT-30-CABG Baseline Rate,MORT-30-CABG Performance Rate,MORT-30-CABG Achievement Points,MORT-30-CABG Improvement Points,MORT-30-CABG Measure Score,COMP-HIP-KNEE Achievement Threshold,COMP-HIP-KNEE Benchmark,COMP-HIP-KNEE Baseline Rate,COMP-HIP-KNEE Performance Rate,COMP-HIP-KNEE Achievement Points,COMP-HIP-KNEE Improvement Points,COMP-HIP-KNEE Measure Score
2023,260050,SSM HEALTH ST. FRANCIS HOSPITAL- MARYVILLE,2016 SOUTH MAIN ST,MARYVILLE,MO,64468,NODAWAY,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.866852,0.870634,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.836887,0.823231,Not Available,Not Available,Not Available,0.919769,0.936349,0.910540,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028274,Not Available,Not Available,Not Available,Not Available
2023,260052,MERCY HOSPITAL WASHINGTON,901 EAST 5TH STREET,WASHINGTON,MO,63090,FRANKLIN,0.866548,0.885499,0.873001,0.886534,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.892463,0.877931,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.810994,0.823957,Not Available,Not Available,Not Available,0.919769,0.936349,0.912368,0.913326,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.020285,0.028330,0 out of 10,0 out of 9,0 out of 10
2023,260057,CAMERON REGIONAL MEDICAL CENTER,1600 E EVERGREEN,CAMERON,MO,64429,CLINTON,0.866548,0.885499,0.865405,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.844036,0.876535,0 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.837510,0.770757,Not Available,Not Available,Not Available,0.919769,0.936349,0.914058,0.908659,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029088,0.027178,1 out of 10,2 out of 9,2 out of 10
2023,260059,MERCY HOSPITAL LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,LACLEDE,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.884645,0.890156,3 out of 10,2 out of 9,3 out of 10,0.840138,0.871741,0.847212,0.822067,Not Available,Not Available,Not Available,0.919769,0.936349,0.917358,0.915468,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028668,0.020912,8 out of 10,8 out of 9,8 out of 10
2023,260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,MO,64772,VERNON,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.876224,0.882206,1 out of 10,1 out of 9,1 out of 10,0.840138,0.871741,0.827262,0.821748,Not Available,Not Available,Not Available,0.919769,0.936349,0.928870,0.908984,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,260062,SAINT LUKES NORTH HOSPITAL,5830 N W BARRY ROAD,KANSAS CITY,MO,64154,PLATTE,0.866548,0.885499,0.873563,0.882586,8 out of 10,7 out of 9,8 out of 10,0.881939,0.906798,0.884848,0.879806,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.863811,0.843417,Not Available,Not Available,Not Available,0.919769,0.936349,0.915074,0.918117,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.030209,0.022563,6 out of 10,7 out of 9,7 out of 10
2023,260064,NOBLE HEALTH AUDRAIN COMMUNITY HOSPITAL,620 E MONROE,MEXICO,MO,65265,AUDRAIN,0.866548,0.885499,0.870083,0.872399,3 out of 10,1 out of 9,3 out of 10,0.881939,0.906798,0.870579,0.886641,2 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.828030,0.778081,Not Available,Not Available,Not Available,0.919769,0.936349,0.923078,0.895728,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023492,Not Available,Not Available,Not Available,Not Available
2023,260065,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE,SPRINGFIELD,MO,65804,GREENE,0.866548,0.885499,0.861996,0.871516,3 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.874277,0.901283,8 out of 10,8 out of 9,8 out of 10,0.840138,0.871741,0.826372,0.852163,Not Available,Not Available,Not Available,0.919769,0.936349,0.911891,0.906567,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.961625,0.963272,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.022817,0.015414,10 out of 10,9 out of 9,10 out of 10
2023,260068,BOONE HOSPITAL CENTER,1600 E BROADWAY,COLUMBIA,MO,65201,BOONE,0.866548,0.885499,0.856187,0.890925,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.890903,0.882773,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.825648,0.821728,Not Available,Not Available,Not Available,0.919769,0.936349,0.915990,0.899600,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.975110,0.978013,8 out of 10,6 out of 9,8 out of 10,0.027428,0.019779,0.021241,0.019984,9 out of 10,8 out of 9,9 out of 10
2023,260074,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,MO,65270,RANDOLPH,0.866548,0.885499,0.867289,0.878129,6 out of 10,5 out of 9,6 out of 10,0.881939,0.906798,0.869875,0.889532,3 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.838975,0.801582,Not Available,Not Available,Not Available,0.919769,0.936349,0.913177,0.912322,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.035897,0.030108,0 out of 10,3 out of 9,3 out of 10
2023,260077,MERCY HOSPITAL SOUTH,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128,ST. LOUIS,0.866548,0.885499,0.868743,0.885733,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.873543,0.890792,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.835326,0.839648,Not Available,Not Available,Not Available,0.919769,0.936349,0.926266,0.927430,5 out of 10,1 out of 9,5 out of 10,0.968747,0.979620,0.963127,0.963408,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.023730,0.019163,10 out of 10,9 out of 9,10 out of 10
2023,260078,OZARKS HEALTHCARE,1100 KENTUCKY AVE,WEST PLAINS,MO,65775,HOWELL,0.866548,0.885499,0.852589,0.881253,7 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.840627,0.887152,2 out of 10,7 out of 9,7 out of 10,0.840138,0.871741,0.778242,0.793907,Not Available,Not Available,Not Available,0.919769,0.936349,0.917607,0.904895,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.027280,0.022109,7 out of 10,6 out of 9,7 out of 10
2023,260081,SSM ST CLARE HEALTH CENTER,1015 BOWLES,FENTON,MO,63026,ST. LOUIS,0.866548,0.885499,0.873951,0.875755,5 out of 10,1 out of 9,5 out of 10,0.881939,0.906798,0.887917,0.883865,1 out of 10,0 out of 9,1 out of 10,0.840138,0.871741,0.840096,0.819614,Not Available,Not Available,Not Available,0.919769,0.936349,0.932349,0.906616,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.974112,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023055,0.022849,6 out of 10,0 out of 9,6 out of 10
2023,260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,0.866548,0.885499,0.880027,0.881726,8 out of 10,3 out of 9,8 out of 10,0.881939,0.906798,0.891737,0.896219,6 out of 10,2 out of 9,6 out of 10,0.840138,0.871741,0.860078,0.841110,Not Available,Not Available,Not Available,0.919769,0.936349,0.913528,0.917843,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,0.971919,0.974688,5 out of 10,3 out of 9,5 out of 10,0.027428,0.019779,0.041661,0.020595,9 out of 10,9 out of 9,9 out of 10
2023,260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,6420 CLAYTON RD,RICHMOND HEIGHTS,MO,63117,SAINT LOUIS,0.866548,0.885499,0.868183,0.869702,2 out of 10,0 out of 9,2 out of 10,0.881939,0.906798,0.891322,0.900432,7 out of 10,5 out of 9,7 out of 10,0.840138,0.871741,0.840345,0.834126,Not Available,Not Available,Not Available,0.919769,0.936349,0.932203,0.915582,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.962246,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023302,0.025340,3 out of 10,0 out of 9,3 out of 10
2023,260094,COX MEDICAL CENTER BRANSON,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615,TANEY,0.866548,0.885499,0.870280,0.880083,7 out of 10,6 out of 9,7 out of 10,0.881939,0.906798,0.887290,0.890470,4 out of 10,1 out of 9,4 out of 10,0.840138,0.871741,0.871755,0.825765,Not Available,Not Available,Not Available,0.919769,0.936349,0.928990,0.921219,1 out of 10,0 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034259,0.027414,1 out of 10,4 out of 9,4 out of 10
2023,260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,JACKSON,0.866548,0.885499,0.876708,0.861287,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.867118,0.872719,0 out of 10,1 out of 9,1 out of 10,0.840138,0.871741,0.797500,0.812066,Not Available,Not Available,Not Available,0.919769,0.936349,0.908160,0.911429,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,0.968081,0.956476,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.027144,0.021964,7 out of 10,7 out of 9,7 out of 10
2023,260096,NORTH KANSAS CITY HOSPITAL,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116,CLAY,0.866548,0.885499,0.864653,0.876778,5 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.894724,0.880786,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.819339,0.803646,Not Available,Not Available,Not Available,0.919769,0.936349,0.943513,0.917978,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.967375,0.969662,1 out of 10,1 out of 9,1 out of 10,0.027428,0.019779,0.036388,0.030157,0 out of 10,3 out of 9,3 out of 10
2023,260097,WESTERN MISSOURI MEDICAL CENTER,403 BURKARTH ROAD,WARRENSBURG,MO,64093,JOHNSON,0.866548,0.885499,0.864812,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.877287,0.889686,3 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.811012,0.821527,Not Available,Not Available,Not Available,0.919769,0.936349,0.938640,0.912558,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.034640,0.022242,7 out of 10,8 out of 9,8 out of 10
2023,260102,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139,JACKSON,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,Not Available,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.848138,0.831666,Not Available,Not Available,Not Available,0.919769,0.936349,0.920939,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026590,0.019268,10 out of 10,9 out of 9,10 out of 10
2023,260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,3635 VISTA AVE,SAINT LOUIS,MO,63110,ST. LOUIS,0.866548,0.885499,0.855276,0.868479,1 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.875257,0.892611,4 out of 10,5 out of 9,5 out of 10,0.840138,0.871741,0.849643,0.829617,Not Available,Not Available,Not Available,0.919769,0.936349,0.919557,0.892796,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,0.964413,0 out of 10,Not Available,0 out of 10,0.027428,0.019779,Not Available,Not Available,Not Available,Not Available,Not Available
2023,260108,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTRY,MO,63131,SAINT LOUIS,0.866548,0.885499,0.856963,0.882519,8 out of 10,8 out of 9,8 out of 10,0.881939,0.906798,0.887413,0.896307,6 out of 10,4 out of 9,6 out of 10,0.840138,0.871741,0.846607,0.853265,Not Available,Not Available,Not Available,0.919769,0.936349,0.922949,0.926911,4 out of 10,2 out of 9,4 out of 10,0.968747,0.979620,0.970883,0.968990,1 out of 10,0 out of 9,1 out of 10,0.027428,0.019779,0.032393,0.027383,1 out of 10,3 out of 9,3 out of 10
2023,260110,SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,0.866548,0.885499,0.865861,0.863793,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.844039,0.869762,0 out of 10,4 out of 9,4 out of 10,0.840138,0.871741,0.822133,0.813290,Not Available,Not Available,Not Available,0.919769,0.936349,0.909074,0.911942,0 out of 10,1 out of 9,1 out of 10,0.968747,0.979620,0.958237,0.952219,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.026578,0.022740,6 out of 10,5 out of 9,6 out of 10
2023,260113,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,63801,SCOTT,0.866548,0.885499,0.857239,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.880024,0.873443,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.825729,0.822474,Not Available,Not Available,Not Available,0.919769,0.936349,0.924161,0.920605,1 out of 10,0 out of 9,1 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.024166,Not Available,Not Available,Not Available,Not Available
2023,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,BUTLER,0.866548,0.885499,0.848100,0.854411,0 out of 10,1 out of 9,1 out of 10,0.881939,0.906798,0.847858,0.858200,0 out of 10,1 out of 9,1 out of 10,0.840138,0.871741,0.823824,0.802003,Not Available,Not Available,Not Available,0.919769,0.936349,0.920190,0.910015,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.970462,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.023791,0.024871,4 out of 10,0 out of 9,4 out of 10
2023,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,1102 WEST 32ND STREET,JOPLIN,MO,64804,JASPER,0.866548,0.885499,0.858350,0.853664,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.875063,0.853098,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.851016,0.793999,Not Available,Not Available,Not Available,0.919769,0.936349,0.912728,0.890185,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.948696,0.968909,1 out of 10,6 out of 9,6 out of 10,0.027428,0.019779,0.024975,0.019974,9 out of 10,9 out of 9,9 out of 10
2023,260138,ST LUKES HOSPITAL OF KANSAS CITY,4401 WORNALL ROAD,KANSAS CITY,MO,64111,JACKSON,0.866548,0.885499,0.884602,0.882722,8 out of 10,0 out of 9,8 out of 10,0.881939,0.906798,0.891916,0.917866,10 out of 10,9 out of 9,10 out of 10,0.840138,0.871741,0.879260,0.854098,Not Available,Not Available,Not Available,0.919769,0.936349,0.908836,0.930214,6 out of 10,7 out of 9,7 out of 10,0.968747,0.979620,0.974215,0.975193,6 out of 10,1 out of 9,6 out of 10,0.027428,0.019779,0.028643,0.023156,6 out of 10,6 out of 9,6 out of 10
2023,260141,UNIVERSITY OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,0.866548,0.885499,0.851936,0.871316,3 out of 10,5 out of 9,5 out of 10,0.881939,0.906798,0.876033,0.872656,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.842500,0.819277,Not Available,Not Available,Not Available,0.919769,0.936349,0.918718,0.911156,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.970104,0.961727,0 out of 10,0 out of 9,0 out of 10,0.027428,0.019779,0.036879,0.033994,0 out of 10,1 out of 9,1 out of 10
2023,260142,FITZGIBBON HOSPITAL,2305 S 65 HIGHWAY,MARSHALL,MO,65340,SALINE,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.866097,0.891314,4 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.841531,0.782479,Not Available,Not Available,Not Available,0.919769,0.936349,0.920023,0.912069,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.028033,Not Available,Not Available,Not Available,Not Available
2023,260162,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,MO,63141,SAINT LOUIS,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.884611,Not Available,Not Available,Not Available,Not Available,0.840138,0.871741,0.850275,Not Available,Not Available,Not Available,Not Available,0.919769,0.936349,Not Available,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.026120,0.026166,2 out of 10,0 out of 9,2 out of 10
2023,260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,ST. FRANCOIS,0.866548,0.885499,Not Available,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.893610,0.862441,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.854695,0.851626,Not Available,Not Available,Not Available,0.919769,0.936349,0.918183,0.925412,4 out of 10,3 out of 9,4 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029677,0.021422,8 out of 10,8 out of 9,8 out of 10
2023,260175,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,64735,HENRY,0.866548,0.885499,0.870855,Not Available,Not Available,Not Available,Not Available,0.881939,0.906798,0.876986,0.896481,6 out of 10,6 out of 9,6 out of 10,0.840138,0.871741,0.815760,0.839152,Not Available,Not Available,Not Available,0.919769,0.936349,0.920241,0.917613,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,Not Available,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.029981,0.021722,7 out of 10,8 out of 9,8 out of 10
2023,260176,ST LUKE'S DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,63122,ST. LOUIS,0.866548,0.885499,0.863174,0.872857,3 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.881818,0.888751,3 out of 10,2 out of 9,3 out of 10,0.840138,0.871741,0.824805,0.827758,Not Available,Not Available,Not Available,0.919769,0.936349,0.913796,Not Available,Not Available,Not Available,Not Available,0.968747,0.979620,0.960192,Not Available,Not Available,Not Available,Not Available,0.027428,0.019779,0.030901,0.033210,0 out of 10,0 out of 9,0 out of 10
2023,260177,NEW LIBERTY HOSPITAL DISTRICT,2525 GLENN HENDREN DR,LIBERTY,MO,64069,CLAY,0.866548,0.885499,0.866070,0.857851,0 out of 10,0 out of 9,0 out of 10,0.881939,0.906798,0.876176,0.859826,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.829179,0.824140,Not Available,Not Available,Not Available,0.919769,0.936349,0.914896,0.903835,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.972100,0.969695,1 out of 10,0 out of 9,1 out of 10,0.027428,0.019779,0.031910,0.032100,0 out of 10,0 out of 9,0 out of 10
2023,260179,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,63017,ST. LOUIS,0.866548,0.885499,0.881072,0.889696,10 out of 10,9 out of 9,10 out of 10,0.881939,0.906798,0.904089,0.898664,7 out of 10,0 out of 9,7 out of 10,0.840138,0.871741,0.867512,0.834874,Not Available,Not Available,Not Available,0.919769,0.936349,0.925244,0.902675,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.973754,0.979368,9 out of 10,9 out of 9,9 out of 10,0.027428,0.019779,0.020502,0.022467,6 out of 10,0 out of 9,6 out of 10
2023,260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,SAINT LOUIS,MO,63136,ST. LOUIS,0.866548,0.885499,0.876325,0.883928,9 out of 10,8 out of 9,9 out of 10,0.881939,0.906798,0.890818,0.892309,4 out of 10,0 out of 9,4 out of 10,0.840138,0.871741,0.848430,0.832006,Not Available,Not Available,Not Available,0.919769,0.936349,0.918896,0.909753,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.970336,0.976573,7 out of 10,6 out of 9,7 out of 10,0.027428,0.019779,0.031018,0.029144,0 out of 10,1 out of 9,1 out of 10
2023,260183,SAINT FRANCIS MEDICAL CENTER,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703,CAPE GIRARDEAU,0.866548,0.885499,0.856294,0.883983,9 out of 10,9 out of 9,9 out of 10,0.881939,0.906798,0.857554,0.846675,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.835557,0.796476,Not Available,Not Available,Not Available,0.919769,0.936349,0.896101,0.865283,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.940433,0.974081,5 out of 10,8 out of 9,8 out of 10,0.027428,0.019779,0.020122,0.024106,4 out of 10,0 out of 9,4 out of 10
2023,260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,CAMDEN,0.866548,0.885499,0.831067,0.853558,0 out of 10,4 out of 9,4 out of 10,0.881939,0.906798,0.876507,0.831757,0 out of 10,0 out of 9,0 out of 10,0.840138,0.871741,0.826438,0.784379,Not Available,Not Available,Not Available,0.919769,0.936349,0.909733,0.887939,0 out of 10,0 out of 9,0 out of 10,0.968747,0.979620,0.948991,0.954252,0 out of 10,1 out of 9,1 out of 10,0.027428,0.019779,0.028756,0.022397,6 out of 10,7 out of 9,7 out of 10
