"Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","Phone Number","HCAHPS Measure ID","HCAHPS Question","HCAHPS Answer Description","Patient Survey Star Rating","Patient Survey Star Rating Footnote","HCAHPS Answer Percent","HCAHPS Answer Percent Footnote","HCAHPS Linear Mean Value","Number of Completed Surveys","Number of Completed Surveys Footnote","Survey Response Rate Percent","Survey Response Rate Percent Footnote","Start Date","End Date"
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_QUIET_LINEAR_SCORE,Quietness - linear mean score,Quietness - linear mean score,Not Applicable,,Not Applicable,,82,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3,,Not Applicable,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",Not Applicable,,3,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",Not Applicable,,11,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",Not Applicable,,86,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,Overall hospital rating - linear mean score,Not Applicable,,Not Applicable,,94,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,5,,Not Applicable,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",Not Applicable,,1,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",Not Applicable,,89,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",Not Applicable,,10,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,Not Applicable,,Not Applicable,,96,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5,,Not Applicable,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
330354,ROSWELL PARK CANCER INSTITUTE,ELM AND CARLTON STREETS,BUFFALO,NY,14203,ERIE,(716) 845-2300,H_STAR_RATING,Summary star rating,Summary star rating,5,,Not Applicable,,Not Applicable,1370,,36,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",Not Applicable,,82,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",Not Applicable,,2,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",Not Applicable,,16,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,Nurse communication - linear mean score,Not Applicable,,Not Applicable,,93,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4,,Not Applicable,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_RESPECT_A_P,"Patients who reported that their nurses ""Always"" treated them with courtesy and respect","Nurses ""always"" treated them with courtesy and  respect",Not Applicable,,89,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_RESPECT_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never""  treated them with courtesy and respect","Nurses ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,2,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_RESPECT_U_P,"Patients who reported that their nurses ""Usually""  treated them with courtesy and respect","Nurses ""usually""  treated them with courtesy and  respect",Not Applicable,,9,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_LISTEN_A_P,"Patients who reported that their nurses ""Always"" listened carefully to them","Nurses ""always"" listened carefully",Not Applicable,,81,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_LISTEN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" listened carefully to them","Nurses ""sometimes"" or ""never"" listened carefully",Not Applicable,,3,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_LISTEN_U_P,"Patients who reported that their nurses ""Usually"" listened carefully to them","Nurses ""usually"" listened carefully",Not Applicable,,16,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_EXPLAIN_A_P,"Patients who reported that their nurses ""Always"" explained things in a way they could understand","Nurses ""always"" explained things so they could understand",Not Applicable,,77,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_EXPLAIN_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" explained things in a way they could understand","Nurses ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,3,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_NURSE_EXPLAIN_U_P,"Patients who reported that their nurses ""Usually"" explained things in a way they could understand","Nurses ""usually"" explained things so they could understand",Not Applicable,,20,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",Not Applicable,,83,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",Not Applicable,,3,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",Not Applicable,,14,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_2_LINEAR_SCORE,Doctor communication - linear mean score,Doctor communication - linear mean score,Not Applicable,,Not Applicable,,93,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4,,Not Applicable,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_RESPECT_A_P,"Patients who reported that their doctors ""Always"" treated them with courtesy and respect","Doctors ""always"" treated them with courtesy and  respect",Not Applicable,,91,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_RESPECT_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never""  treated them with courtesy and respect","Doctors ""sometimes"" or ""never"" treated them with courtesy and  respect",Not Applicable,,1,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_RESPECT_U_P,"Patients who reported that their doctors ""Usually""  treated them with courtesy and respect","Doctors ""usually""  treated them with courtesy and  respect",Not Applicable,,8,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_LISTEN_A_P,"Patients who reported that their doctors ""Always"" listened carefully to them","Doctors ""always"" listened carefully",Not Applicable,,83,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_LISTEN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" listened carefully to them","Doctors ""sometimes"" or ""never"" listened carefully",Not Applicable,,3,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_LISTEN_U_P,"Patients who reported that their doctors ""Usually"" listened carefully to them","Doctors ""usually"" listened carefully",Not Applicable,,14,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_EXPLAIN_A_P,"Patients who reported that their doctors ""Always"" explained things in a way they could understand","Doctors ""always"" explained things so they could understand",Not Applicable,,76,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_EXPLAIN_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" explained things in a way they could understand","Doctors ""sometimes"" or ""never"" explained things so they could understand",Not Applicable,,4,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_DOCTOR_EXPLAIN_U_P,"Patients who reported that their doctors ""Usually"" explained things in a way they could understand","Doctors ""usually"" explained things so they could understand",Not Applicable,,20,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",Not Applicable,,65,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",Not Applicable,,8,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",Not Applicable,,27,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_3_LINEAR_SCORE,Staff responsiveness - linear mean score,Staff responsiveness - linear mean score,Not Applicable,,Not Applicable,,86,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_3_STAR_RATING,Staff responsiveness - star rating,Staff responsiveness - star rating,4,,Not Applicable,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_CALL_BUTTON_A_P,"Patients who reported that they ""Always"" received help after using the call button as soon as they wanted","Patients ""always"" received call button help as soon as they wanted",Not Applicable,,64,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_CALL_BUTTON_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help after using the call button as soon as they wanted","Patients ""sometimes"" or ""never"" received call button help as soon as they wanted",Not Applicable,,7,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_CALL_BUTTON_U_P,"Patients who reported that they ""Usually"" received help after using the call button as soon as they wanted","Patients ""usually"" received call button help as soon as they wanted",Not Applicable,,29,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_BATH_HELP_A_P,"Patients who reported that they ""Always"" received bathroom help as soon as they wanted","Patients ""always"" received bathroom help as soon as they wanted",Not Applicable,,67,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_BATH_HELP_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received bathroom help as soon as they wanted","Patients ""sometimes"" or ""never"" received bathroom help as soon as they wanted",Not Applicable,,8,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_BATH_HELP_U_P,"Patients who reported that they ""Usually"" received bathroom help as soon as they wanted","Patients ""usually"" received bathroom help as soon as they wanted",Not Applicable,,25,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",Not Applicable,,65,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",Not Applicable,,14,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
360242,JAMES CANCER HOSPITAL & SOLOVE RESEARCH INSTITUTE,460 WEST TENTH AVENUE,COLUMBUS,OH,43210,FRANKLIN,(614) 293-3121,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",Not Applicable,,21,,Not Applicable,1236,,23,,04/01/2021,03/31/2022
